countrycode,year,v_c,v_i,v_g,v_x,v_m,v_gdp,q_c,q_i,q_g,q_x,q_m,q_gdp,pop,xr,xr2,v_gfcf,q_gfcf,emp,avh
MNE,1976,,,,,,,,,,,,,0.560423,1.287432956,1.287432956,,,,
MNE,1977,,,,,,,,,,,,,0.565507,1.187313485,1.187313485,,,,
MNE,1978,,,,,,,,,,,,,0.570056,1.026993654,1.026993654,,,,
MNE,1979,,,,,,,,,,,,,0.57495,0.937138367,0.937138367,,,,
MNE,1980,,,,,,,,,,,,,0.580754,0.929358209,0.929358209,,,,
MNE,1981,,,,,,,,,,,,,0.587687,1.155519651,1.155519651,,,,
MNE,1982,,,,,,,,,,,,,0.595354,1.240696618,1.240696618,,,,
MNE,1983,,,,,,,,,,,,,0.602967,1.305460256,1.305460256,,,,
MNE,1984,,,,,,,,,,,,,0.609431,1.455106868,1.455106868,,,,
MNE,1985,,,,,,,,,,,,,0.614016,1.505226255,1.505226255,,,,
MNE,1986,,,,,,,,,,,,,0.616357,1.110261798,1.110261798,,,,
MNE,1987,,,,,,,,,,,,,0.616797,0.918991766,0.918991766,,,,
MNE,1988,,,,,,,,,,,,,0.616053,0.897943584,0.897943584,,,,
MNE,1989,,,,,,,,,,,,,0.615203,0.96125004,0.96125004,,,,
MNE,1990,1582.1864,369.19751,295.202751,540.748126,976.164421,1773.77113,2451.011998,511.2325513,457.4203409,597.6423622,1117.162999,3049.56148,0.615002,0.826111336,0.826111336,309.332377,370.0140024,0.177410051,
MNE,1991,1327.125201,309.741914,247.545345,453.652309,818.376707,1488.319453,2185.618934,454.9929198,407.5155841,532.6659348,994.3403893,2720.056434,0.615741,0.848510181,0.848510181,259.524864,329.7254258,0.179000005,
MNE,1992,1054.317263,246.331415,196.743141,360.606909,650.525831,1182.640916,1671.955822,348.4333446,311.8644046,407.3502936,760.996444,2080.738192,0.617172,0.798458966,0.798458966,206.362912,252.0839916,0.181999996,
MNE,1993,618.769711,144.176975,115.463861,211.284417,381.935565,693.079843,1061.95572,222.1247227,198.4744195,259.2802575,485.6200983,1320.645133,0.618852,0.845329519,0.845329519,120.810581,160.6290621,0.182999998,
MNE,1994,625.205849,146.006521,116.521366,213.8238,384.938115,701.843956,1076.156842,222.7228071,200.0972721,261.8837032,486.8477626,1340.336669,0.620084,0.829721482,0.829721482,122.345614,162.0195436,0.169,
MNE,1995,793.089018,185.887395,148.185766,271.730853,490.1969,890.216442,1231.116261,257.3859291,229.9075073,299.6609596,561.1098047,1532.00083,0.620414,0.732749012,0.732749012,155.654238,185.2874188,0.173999995,
MNE,1996,602.869021,139.330478,112.488062,204.830092,372.549702,672.357924,1575.216779,333.0959619,296.1369041,387.0289805,730.3890691,1954.712353,0.619707,0.769378814,0.769378814,116.828341,240.5532906,0.166999996,
MNE,1997,663.971101,156.119933,123.284894,228.180146,405.687243,750.359745,1665.117444,333.5358679,304.7906691,401.1736878,728.6959849,2083.363608,0.618216,0.886608669,0.886608669,130.826512,247.1519873,0.174999997,
MNE,1998,688.652656,163.165579,129.650092,237.224671,430.576565,772.755946,1755.777766,378.1287943,332.1397478,427.6554594,817.9694619,2179.195714,0.61634,0.899703757,0.899703757,136.34411,263.9870349,0.173999995,
MNE,1999,717.646248,158.990609,133.361741,237.814827,443.21664,785.246576,1623.649037,354.8657332,311.2648599,409.9736273,790.9089956,1998.033765,0.61465,0.938627276,0.938627276,133.874298,258.5833916,0.178000003,
MNE,2000,914.027596,226.545343,167.081826,325.404295,538.329038,1075.915636,1783.413349,295.5372656,299.0452126,403.284122,636.3576989,2288.155552,0.61356,1.085400833,1.085400833,189.50041,241.0231088,0.167999998,
MNE,2001,1189.909875,288.191982,233.003522,412.730988,793.424068,1307.525952,1908.641711,494.555014,395.0307486,479.544111,1045.871936,2313.321552,0.613175,1.11751,1.11751,238.884899,297.6433857,0.17400001,
MNE,2002,1348.885426,242.329921,241.72861,398.914843,804.989602,1373.394423,1964.614704,447.6098949,391.088473,546.9566239,1078.054615,2357.365557,0.613382,1.062551667,1.062551667,209.623256,363.6395322,0.173999995,
MNE,2003,1373.416276,221.016373,288.892832,383.405893,701.291181,1524.605285,1820.220882,308.265068,457.7786861,465.8504142,812.740064,2415.891198,0.614097,0.886034167,0.886034167,211.640283,301.3367283,0.173999995,
